user.id_str,user.name,user.screen_name,user.description,conservative
15645967,Keith2070,Keith2070,"#MAGA, #Trump2020,#NoDates,#KAG,#supportourmilitary,#backtheblue",1.0
233963230,Joanne Fraser,JFr4ser,"cake, bike, occasional nurse",0.0
35745308,Kathryn Segal,kathrynrsegal,"Comms professional; dog owner; travel enthusiast; history buff.

I secretly still wish I could be the next Indiana Jones.

Opinions are my own.",0.0
923091059617554432,Iris Alicia Stelar,alicia_artist,French transgender woman living and working in Vienna (Austria)....artist..  I like honesty & caring for others and remain confident in human nature & Love!,0.0
385739079,Erika,emrs08,,0.0
1025096970371620864,sharannp,sharann1gmailc1,FINALLY RETIRED,1.0
756324809236025344,Chill Pavo 🌀,hustlercentral,"Roses are red, violets are blue, it never be like that, but sometimes it do.",0.0
2595642558,Susan Wargo,ssswargo,"Wife, mother, intervention specialist, Boy Scout Leader and Doterra Essential Oils Wellness Advocate.",0.0
2193151775,catrin louise,CatrinOttley,,0.0
542800445,suanne spoke,SudySAS,"actor, faculty, activist, producer documentary Warne Marsh: An Improvised Life",0.0
4101087492,Bianca,whatsupbianca,"📍UC Riverside 💛🐻💙/ Exeter College, Oxford 📖 “Books are uniquely portable magic” 📚 Stephen King",0.0
38676163,Matthew Nevin,mattnevin,"Co-Director @MART_GAL_STUDIO
Director @CIAC_LA
Artist/Filmmaker @TheCoreProject
#father
#jogger
#vegetarian

Rants are all my own",0.0
1635421093,Kaye Thompson,kdtkpt_kaye,"AFAA Certified Fitness Instructor, Animal Rescuer, Farmer, Feminist, and Very Lucky In Life! #resist",0.0
1858068037,JM Hardin 💜😺🏳️‍🌈💜,JMHardinBoston,"I hate 45 and his OGP, the Old Grifters' Party. #Impeach45 #DudesGottaGo #NotADem #Mugwump",0.0
2694598424,miamia mamma,MiamiaMamma,"Block Rs, so-called Christians, evangels, trumpers.  Lists=block. NO1 nds 2 know what a gun drill is. PRO-CHOICE, ERA, MomsDemand, twts my own as private ctzn",0.0
445150482,Jenn,BindibindiVeda,Hare Krishna Hare Krishna Krishna Krishna Hare Hare Hare Rama Hare Rama Rama Rama Hare Hare ♥️♣️♦️♠️,1.0
271244383,Pam Suzanne Reich,prcowboys,"♎️🥋🏃🏼‍♀️🍕🍟🍿🧁💖* I write stuff * ❤️ Animals, #WWF * #DC4L★ * #LakeShow * Love TV, Movies, Books, Marvel & DC",0.0
1092156811,Sara Anne,SAFPubHist19,"Public Historian. Avid fan of the NY Yankees, Upstate New York, and Italian-American Culture.",0.0
102714152,AM 970 The Answer,am970TheAnswer,"Piscopo 6a, Gallagher 10a, Prager 1p, Gorka 3p, McCullough 5p, Sekulow 6p, Elder 7p, Metaxas 10a, Hewitt 3a",1.0
175777839,Evan Garneau❄ 🆘️,Bamdude90,"🆘️Resister of the Blue Democratic Liberal Resistance

#StraightAllyForTheLGBTQCommunity


#BlueWave2018 #TheResistance #JoinTheResistance #BlackLivesMatter",0.0
320931886,C.C. DeVil⚡🌹🦁🐺,cathdepp,"Cath, 25, Gemini, Slytherin, Brazilian - 'Life without honor is a life in vain' - 'A cover is not the book' - 'She never wanted to leave'.",0.0
917113072203964416,so very deplorable,populistpepe2,Takes a lot to stop a GramPepe.,1.0
936369569836478464,Té helado💚,Caartuuuu,amante del dulce de leche,0.0
26872706,Nick Barbieri,NickBarb719,"Program Research, E! Entertainment | USC grad 2x | Film & TV Junkie | Ariana, Britney, Beyoncé, T Swift, Madonna stan",0.0
104851390,enryy81,enryy1981,,0.0
1582279321,Will S,willshowup,"In high school I was voted, “Most Likely to Star in a Reality Show” ☀️☕️📸 | CA ✈️ NY ✈️UK | HWS ‘19 📺🎞📱 #Blogger #PopCulture #Film #AcademyGold",0.0
149318455,DEPLORABLE NATIONALIST,LUSKER29,#MAGA proud American proud deplorable. NRA member,1.0
879738210779361280,Beach Bum,Luckydawg,Retired Insurance Analyst Constitutionalist 🇺🇸,1.0
146310758,Trump 2020,dsrtime,"Grateful we have a POTUS who loves, protects, & manages our country. If you are a left wing nut case please enjoy the next 5 years 😁 USA! !MAGA! TRUMP!",1.0
14944417,Flyover Patriot,bafocht,"God, wife, family, country.  Proud to be a conservative.",1.0
283181948,Virginia Blair,VirginiavBlair,#VBintheCITY 🍽Food Writer https://t.co/r9Ntz090zI / #VADAGALLERY Gallery Owner @VADA_GALLERY @dickwallersartplace Dealer/Curator https://t.co/67DtDuXJ8G👇,0.0
1388702868,joycelynn,KerschnerJoyce,,0.0
999650963228123136,Snake-Eyes (G2DAZ)🇺🇸,RealG2daZ,"Just UR average business owning, gun toting, Trump supporting, red blooded American doing my part 2Keep America Great. Some people don’t like me. I’m OK w/that!",1.0
1111085550730129408,ShariKat,ShariKat14,"Believer, Wife, Mother, Hater of Evil, Lover of Good🙋🏼‍♀️",1.0
39897583,Danny Griffin,star1965,Frustrated 1930's Movie Star! The views expressed are mine and mine alone...,0.0
1085025786,Daffney Moore,DaffHouse,,0.0
2167131644,Dude Gotta Go,GabyDore,Positive reinforcement for good ideas. Smack down for trolls.,0.0
367424656,Ñamesito Criollo 🌻 🏳️‍🌈,elpelosnecios_,"Young, broke & fabulous 
//Sincelejano//Barranquillero de ❤️//

ENG🇬🇧/SPA🇪🇸/POR🇧🇷",0.0
565782415,Deplorable Roy,DeplorableRoy,"Retired PaperMaker&Union President.I ❤️Canada,40 years working and contributing to Society.Embrace Canadian 🇨🇦Nationalism. Founding Member  of PPC",1.0
80895881,Matt Jensen,smilingislife,"Out to change the world! All I can do, every day!",0.0
3154386085,Soft Wind Roses Catherine Quigley,Softwindroses,"Mother, Grandmother, Animal lover, Vegetarian, Pro-Life - “ain’t it funny, how time slips away.”",1.0
329647463,DobieMom 🇺🇸🙏🏻💃🏼💫🌟💥 🇺🇸,Cathy_DobieMom,#MAGA #KAG #Trump2020. Supporting the greatest president in American history 😎. Jan 2025 will come way too fast. Enjoy the ride patriots! 🚂🇺🇸,1.0
888665963331289088,K,K07218607,Jesus Christ Saved Me!  All people are created EQUAL by God.  Love One Another,1.0
2253476505,🇺🇸 🇺🇸Jason 🇺🇸🇺🇸,jasonjt171,"The most precious possession you have in the world is your own people. 🇺🇸Trump Supporter, #MAGA, #2A, #AmericaFirst, #BuildTheWall, #GodBlessAmerica, #Prolife",1.0
49971121,Joel Duff,JoelDuff,"Labour, education, equity, anti-war and human rights activist. Progressive communications and organizing for social justice. Views are my own.",0.0
898639333,T ⭐⭐⭐,T__WWG1WGA,"Support President Trump💯% ❤   
PARLER ACCOUNT @T5477 
🇺🇸United We Stand💛United We Win
🇺🇸Support Our Great Military❤
Married w/3 Boy's 🇺🇸USAF Mom💥DS",1.0
3581225297,Mavislu,mavislou59,"Funnier sober,loves cake",0.0
1643769295,tianna🦋,tiduggs,,0.0
79238306,Kendall White,kendallwhite05,"""Because I'm the fucking Supreme."" // #Win4Wynonna!!!! // 🚨 The Killer Final Season of #HTGAWM returns April 2nd AND I'M NOT READY!!!!!!",0.0
631543401,Pimping Politics ❌,PimpingPolitics,@POTUS Trump Legacy will be SAVING America from the MOST CORRUPT president in #USA History by WINNING against the MOST CORRUPT candidate in US History!,1.0
22818065,Pradip🇺🇸🇺🇸MAGA,pdpfacc,Conservative and American born in India. Love the foundations and heritage of our great nation. Happily married.,1.0
751438777860718592,Anais Rzepa,Anaisrzepa1,Le Journal de Babydoll.French girl Sarah Michelle Gellar Firefighter cosmetics and fashion kinda model sometimes. new account the last has been hacked,0.0
2201869524,Simrunjit Bans,Simrunjit,MA Gender & International Development                       BSc Disaster Management Undergraduate,0.0
497954406,Prof Jan Dewing,JanDewing,Sue Pembrey Chair of Nursing QMU Edinburgh. Affiliated to Centre for Care Research Bergen & Stord-Haugesund Norway and University of Maribor Slovenia,0.0
790727005,🇺🇸GodBlessAmerica🇺🇸⭐️⭐️⭐️,jemmtweetmaga17,"MAGA Christian,Conservative,Pro Life, #2A #NRA 🇺🇸#BUILDtheWALL 🇺🇸🚂🇺🇸🚂🇺🇸#TrumpTrain #DRAINtheSWAMP🐍🦏#TermLimits #DefundPP PARLER @jem910maga",1.0
4070867414,K,MkjkimK,"Native Texan, wife of @Caffeinated_Tex, mother of four, proud of my LEO husband, son, and brother, conservative, Christian, politics, coffee #MAGA",1.0
828084680389967872,Sherry,SherryH1000,Retired. Christian here for Trump re-election. I believe Trump loves this country. Against abortion. I block Trump haters and sacreligious souls. No DM please.,1.0
4374933437,Superman,Travilinmn,Bringing enlightenment 🤔to those who struggling with common sense!😏,1.0
2181182609,"July 10, 2019",mrxchb,,0.0
585875231,kimi,KimiBoustany,Fine Art Photographer specializing in Stylized Modern Couture Portraits.,0.0
2920918260,Ally Rae Benko,upsetginger,I'm an 85 year old man trapped in a 21 year woman's body that is fueled by souls I've stolen over millennia,0.0
2351698484,jannipoppers⭐⭐⭐,janipoppers,"https://t.co/hh7Kp23yQ8
Always try to leave things and people better than you found them! #mcga #maga #Scheer2019 Followed by General Flynn and Scott",1.0
158845254,Fred Neal,Fneal1231,Walnut Hills Baptist Church:  a.m. preacher,1.0
1176895606608007170,BettyMowery2.0,0Bettymowery2,Social Media hates Free Speech. Bill of Rights do not apply when it Comes to  Fascist Left,1.0
1067169230326558720,NJWomenVote100,NJWomenVote100,"Official account for New Jersey's 19th Amendment Centennial organization. Feat. news, historical facts and more to celebrate the 19th Amendment at 100 in 2020",0.0
803772069494202368,Jacqueline,sunflow66,,0.0
32671577,Karen A Hinks,hinkska,"Founder/Director, WElead OC - Engaging, Educating and Empowering Progressive Democratic Women into activism and elected office in Orange County, CA",0.0
1022537338013057024,saintlivvi 🦖,voyagerdrive,just a girl that’s up to something | she/her,0.0
3827821092,Stacey Hust,StaceyHust,"Health communication researcher who focuses on sexual assault reduction, Mom, Wife, Avid Reader. Washington State University. Go Cougs! Opinions are my own.",0.0
292744905,Liz Diamond 💎⭐️⭐️⭐️💎,LizLiz_Di,TRUMP 2020 🇺🇸🇺🇸🇺🇸 America First 🇺🇸🇺🇸🇺🇸💎💎Back The Blue💎💎 🇺🇸🇺🇸🇺🇸America Love It Or Leave It 🇺🇸KAG🇺🇸💪Military💪🇺🇸,1.0
16809902,AshleyLowellDoussard,AshleyNBC5,"Executive Producer at NBC 5 in DFW -- Opinions are my own, retweets and links are not endorsements.",0.0
1092115589089382400,María Suzzarini🌘,MariaSuzzarini,Médico en formación ⚕👩🏻‍⚕ #WomenInMedicine | MCBO⚡🇻🇪✨| Global Citizen ⭕ | Instagram: mariasuzzarini 🌙✨,0.0
861397882959613952,Felicia W,Scientist_FW,,0.0
996291522,IAmtheWALLrUS🇺🇸⭐️⭐️⭐️,nany_halaby,"Love of God, Country & Family. In a loving relationship with the love of my life, proving that it’s never too late in life. #Trump2020",1.0
1694997818,Willie Bates,BatesWillie,Much Love To All My LGBTQ Friends Around The World 🏳️‍🌈,0.0
28267249,Melanie,roxy_melz,,0.0
2447804871,Deplorable David,dduncan88,"Jesus conservative #Trump2020🇺🇸#KAG🇺🇸 #1A🇺🇸 #2A🇺🇸 #Buildthewall🇺🇸 fb:@Angelluisr, @TimRunsHisMouth @MAGAPILL, 2018 Carnegie Hero medal recipient.",1.0
1035277963,Daniel,dgburk,"🇺🇸🇺🇸Country Boy at Heart, Love's BBQ, the PBR, the USA, Appreciates our Veterans, Feels sorry for those who HATE America!🇺🇸🇺🇸 Born in September!!",1.0
771129681806491648,holly golightly,1kellysanderson,"Dog lover, gardener, capitalist, American, world travelled! trump supporter day one!!",1.0
16118693,ktijerina,ktijerina,,0.0
972469905990799361,Justiñ,JustinFelicies,Just a guy trying to make it through life day by day. I say random silly things and I apologize in advance. #Gaming #Compoundbow #fitness,1.0
935932077727289344,Brenda K,BrenzieK,"Never-Trumper; lover of books, food, wine. Want more kindness and acceptance, less hate.",0.0
33111758,Ivana BM,ivanabargues,"📍🏴󠁧󠁢󠁷󠁬󠁳󠁿 Cardiff, UK. • Journalist 🎥 Ex @CNNChile • MA Political Communication @cardiffuni 🎓 Elegí recorrer el mundo junto a @halvarezc 💓",0.0
309747946,Cindy Dalglish,CindyDalglish,Instructional Designer and Project Manager. Education Advocate. Dog lover.,0.0
1116463078940368896,Miguel Angelo Diaz,MiguelAngeloDi3,Happily married...not looking to cheat or flirt here so don't bother messaging me. #KAG #TRUMP2020,1.0
2186206505,Donna Dishman,donna_dishman,First in my large family to graduate college. RT's and follows are not necessarily an endorsement No DM’s #GunSense #Resist #UnitedBlue #2020BlueWave,0.0
1036250010235691009,em,emilyevegordon,waddup,0.0
922609263809138688,Patty Be,WildThing1020,"Student of life.
Lover of nature.
FeministAF.
No religion too.
No DMs✌.",0.0
397641098,Lisa N. Kinka,lisa_kinka,"Born in Chicago, lived in CA and Naples, FL. Conservative.  Die hard Cubs, Bears and Hawks fan! Don’t DM me I won’t answer. I try to follow back.",1.0
2220329876,rosie smith,rosiesmiith,,0.0
731291979942903808,#VoteTrumpOut2020,JBuggin_,"Crazy cat lady, animal lover, music lover, Trump hater..

NOT here for a hook-up!!!",0.0
36268464,Joseline,joseliiiineeee,📸 from the bay ✈️ la,0.0
1514123126,missy,lovnflorence,,0.0
600349816,❌Tamar🇺🇸 (Text TRUMP to 88022),tssommer,"🇺🇸Donald J Trump Is Our President🇺🇸#2A #MAGA⚖️ And Justice For All ❤️ My Vet,kids and cat🇺🇸 #DemonRats HateAmerica and kill Babies ☠️KAG 🚫Trains",1.0
34127769,Gregory Knight,gregsart,Artist / Atheist / Thinker of thoughts both deep and shallow / Working the minimum for maximum effect,0.0
65446821,Emily-Jane Boyle,missejboyle,"Glasweigan, Choreographer, Movement Director, Mama. @leopoldstadtLDN, #Nora @youngvictheatre #prideandprejudicesortof. Rep. Kirsten Wright @ahatalent",0.0
1119252694538031106,Henrietta Louise Smith❤️,hettie_smith_,there's a million dreams keeping me awake,0.0
733920601,On Road to PARADISE,llParadisell,"John 14:6
Jesus saith unto him, I am the way, the truth, and the life: no man cometh unto the Father, but by Me..Repent and Sin No More..Believe in Jesus Christ",1.0
1279358083,Dion,Noid68,If I'm Following You & You're Following Me: Who's The Leader? 🏳️‍🌈 #WhereAreWeGoing #AreWeThereYet #TheResistance,0.0
2443021785,Erin,ErinMcfaddene28,"I ran the London Marathon 2019 raising £3,000 for the Hospice of the Good Shepherd",0.0
1263395977,Jamesarnold,jarnold1177,,1.0
838861718738579456,🌙🌙💖💖,greelightsead,"Mixer, Harmonizer, Arianator, Barbz e
Pistola people, sejam bem-vindas🌹🌹",0.0
577768293,Light & Truth,Lion_LAM,Jesus first; authentic & humble leader (one of the good guys)😎; USAF; f/b patriots who seek the light & fight for truth. MAGA KAG...Victory over the dark/evil.,1.0
881648104797339648,Karen Devine,karendevine84,Proud mom of two beautiful young men (one with angel wings). Believe in the power of kindness and empathy 💞🇨🇦💞,0.0
1043321686404292608,Kim Winburn,winburn_kim,,0.0
1016118752126136326,future,future41877963,"🇺🇸work with veterans🇺🇸 Proud Patriot 🇺🇸🇺🇸 love to travel, camp, kayak, beach it, snow 🎿 ski, invest, real estate, learning about crypto",1.0
3057582867,Sandra Mitchell,smitchellmay301,"Retired HS government teacher. Loves Disney World, presidential history, visiting Washington, DC.",0.0
36140956,Anne-Marije Rook,amrook,Multilingual professional storyteller. Journalist. Adventurer. Book nerd. Bikes make me happy. **Opinions are my own.**,0.0
129324348,Rhonda Lomazow,rhondareads,,0.0
451861871,Stefanie Lassiter,stefilassiter,ROCK SOLID TRUMP SUPPORTER. 5th generation Californian and tired of watching my state destroyed by Liberals who move here for the welfare or fame! #MAGA,1.0
1181575112526426112,Debbie,Debbie60010445,,1.0
203683632,Cannibal Coffee,CannibalCoffCo,,1.0
2208054152,まるまんまる,soman_marukawa,りついーとばかりで．．．すみません。。。,0.0
14073755,Julie Gould,jgould,"parenting, running, and drinking champagne",0.0
736095344,Conservatopia #Cult45,WTPatty,"Our struggle is not against flesh & blood, but against the rulers, authorities, powers of this dark world & spiritual forces of evil #MAGA #Trump2020 No DMs",1.0
588241423,RuWuKrö,RuWuBerlin,"Feminismus, Familie, Freunde, FC Köln, Filme, Fremdsprachen. Fast Fuffzig. 🦎 (sie/she)",0.0
34877310,Kate,ACenturyLater,"Red-blooded American🇺🇸#Q 🇺🇸#KAG🇺🇸#MAGA🇺🇸#isupport45🇺🇸#WWG1WGA🇺🇸 #2A 🇺🇸#trump2020🇺🇸#BackTheBlue 🇺🇸NO DM’s, I won’t answer",1.0
30699830,HowieR2,Howard113,,0.0
17718754,anniemelhado,anniemelhado,,0.0
1723938144,IPavisic,IPavisic,,1.0
715033578908868608,Christine Quinzy 🇺🇸,cq2101,"🇺🇸👍🙏✝️🔮🇺🇸 ~#CT~🚂💨💨💨 #TrumpTrain #MAGA🥂 #KAG2020🙏 100% IRREDEEMABLY, DEPLORABLY, LOYAL TO @realDonaldTrump #Fighting4Trump #TWGRPS♥️🇺🇸🚂",1.0
937523697434337280,Michal,Michal65172907,"I'm tired and I'm  not gonna take it anymore! 
My name is biblical, mother,wife and daughter of kings! Parents were atheists! I still don't get it!",0.0
1153701413920358400,Predator,endorian89,The Truth isnt far behind me...,0.0
1110998354631294977,Peter Schumacher,SchumacherIA,"Just an Iowan trying to make the world a better place for my friends' children. Also basketball, F1, craft distilling, and opinions that are mine alone.",0.0
751826582742953984,Jane,JaneRoe35,Jersey Girl,0.0
1546484516,amy,holts32,"student, teacher, wife, trying to do good",0.0
950544278,Monikajoliver,monikajoliver,"Educator, #WLWUp,#Globalaffairs,#StudyAbroad, #Entrepreneursnow,#BUSEInternationalArtsMgmt, Columbia College Chicago",0.0
6684492,moxie🕭The Answer,TeflonMask,"They/them/lax - 18+ - Castigat ridendo mores. - Opinions my own mostly wrong -
If you like my tweets pls send peacocks or sloths - t.i.n.g./di.n.e.",0.0
864640454238785536,Phylulu,Phylulu1,,0.0
2314945207,Samantha Koch,SamanthaKoch303,Entrepreneur // Mom of 3 // Opinionated // Conservative // Chaos Coordinator,1.0
1179930301448904704,holly,holly86385150,I follow those I can learn from.,1.0
86911747,Gordon “Retro” Freeman,area4689,prft!~ 🤷‍♂️ mostly memes and prft!~ in between / Caution NSFW / Half-Life fan / iOS Jailbreak / Avid Gamer / 80s Retro/Synth Music #SupportSmallStreamers,0.0
20894774,Jeff Daniels,AKFaust,Snowbound alley dweller.,0.0
901252134,Mother of Cats,CayleeVos,,0.0
36337739,😇📎,angelsslave,'The world is not a kindly place when you stand alone...with your face to the sea and the country-side at your back...like a hunted stag.',0.0
234513344,Anne P. Grodin,askgro,,0.0
829840915497963520,LULU LINDA RESISTS,Rosemarie4311,The GOP works solely for their donors and themselves not the American people. #VoteBlueToEndThisNightmare #VoteBlue2020 #FactsMatter #EthicsMatter #TruthMatters,0.0
936726796996894722,Veronica Cianci,vecianci,,0.0
906595219,Phil's Chirps,MiskaPhillip,"Keeping ALL 10 of Gods commandments with His Statutes & Judgements. Accepting No Counterfeight Sabbath or Manmade Laws. Conservative & Libertarian, Block Trolls",1.0
958031406,Adeline JOULIN,adelle_49,"Faites l'amour pas la guerre ! Aimer vous les uns des autres ! La vie est trop courte, vivons là à fond ! Fan inconditionnelle des Frères Scott/One Tree Hill ♥♥",0.0
4805411935,Mary Burkhart,mary_burkhart2,,0.0
1083846419830566912,Donner🌟🌟🌟,ennaannod2,I joined to support Trump! ✝️God Bless America! 🇺🇸MAGA 🇺🇸KAG 🇺🇸 HAPPILY MARRIED💗 🚫No Dates 🚫NO DM 🚫Porn,1.0
1040530834325942273,JoeMed3 👨🏻‍⚕️🌱🏳️‍🌈,JoeMed2018,Original account @joemed3 from 04/2009-09/2018 Cancer survivor. PTSD. Medical marijuana advocate. LGBT. Taken. Love my dog. Hate all things trump. #TruthWillWin,0.0
383984207,Sharon Blair,rashgill91,"Lots if opinions, but all my own.",0.0
499073990,Debra Messing,DebraMessing,Actor. Mama. Global Ambassador for HIV/AIDS for PSI.🔥 TEXT ME 646-766-1007🔥 “Searching.” Guest Jewelry Editor of Town & Country. Insta: @therealdebramessing.,0.0
770419652,Ash,SassMasterAsh25,25 • don’t worry about it •,0.0
3288362353,RightAsRain,RightAsRain7,,1.0
39846054,jose ruiz,ruizje,,0.0
741836485,Meka 29 m,Meka29m,Best Trick The Devil Pulled Off Was Convincing People That He Wasn’t Real !,0.0
905807712,Dupont Citizen🏳️‍🌈,DupontCitizen,,0.0
709539226908491776,Mary Ann,Powderpuff_94,"I Support Country, Military Police, Firefighters, First Responders and POTUS TRUMP ❤️ MY Family ❤️God Liberals will be muted,blocked if I choose to 🇺🇸🇺🇸🇺🇸",1.0
635032312,Colleen - sᴛᴀɴʟᴇʏ ᴄᴜᴘ ᴄʜᴀᴍᴘɪᴏɴs,DeeksFreak,Graphic Design Jedi Master | Wannabe Parisian | MizzouMade | Blues Hockey Fanatic | #TeamSteen | #ReyloTrash | #NCISLA Addict | Designer for wikiDeeks | #RESIST,0.0
21325386,DW King,Kingwoman,"American Progressive, art lover, Mother of Dragons, reader, writer and member of the Resistance",0.0
788839574176985088,Sirena Marbella,SirenaMarbella,,0.0
423043050,pearlstoliveby,Lyndablooms,"Christian Writer/Influencer successfully living The Word in the world. Fashion/decor guru & lover of women's issues. Wife, mother & First Lady.#Resist Evil",0.0
23608092,LTS📢,LisaToddSutton,I want U.S.A restored back from the damage done by Trump and GOP  #TraitorTrump #Resist 📢 #TeamPelosi  followed by @glennkirschner2  @FrankFigliuzzi1,0.0
19153863,Rex Proctor,rexp56,,1.0
1636834902,Mark Desser,mark_desser,USMC. Former Prosecutor. Criminal Defense Attorney. Married with children. Tennis. Shoes by Allen Edmonds; shine by me.,1.0
141782893,🦔AYUKO🍑,ayukMILK,D/D/English learner/movies/Queer Eye/Swifty/多読チャレンジ/Newsela,0.0
715689450894921728,Lisa Jaynes,LisaJaynes64,"Proud American, Christian,  single mom, conservative, Trump supporter. Faith, Family and Friends.",1.0
2820655110,abbey reiter,abbey_reiter,,0.0
1547032123,Clara ⚡,Studartclara,Homo away from home  🌈 Fan account,0.0
913591261,Peggy Brent. #MAGA🇺🇸,brentpeggy,,1.0
1471406958,Ang Schilling #Vetted by homeslessinfo.us,AngSchilling,"@vettedneeds #VERIFIEDNEED We r a ❤️ 👩‍❤️‍👩 in nd of a kind ✋🏼 up. Lost our 🚗, 🧾 behind, 🔌💡turn off sent, lack of 🍔. She Medical Prof & me 🥘Svc Mnger.",0.0
312830350,azul 🍆,achitoxxx,vergana,0.0
2351747901,Kristen Warren Can Win,k_abides,"BadAss cancer survivor who hopes for the best in and for all people. ""If I make peace with yesterday, do my best today, then I am good with tomorrow""-Me",0.0
1317619178,Randy Coombes,RLCoombes,"Ubi Libertas Ibi Patria 
#Christian Luke 22:36 Conservative Libertarian #NRA #MAGA-(Make Alberta Great Again)",1.0
523961559,Katelyn Pedersen,katelynpedersen,sko buffs,0.0
224514372,Holly DeAnn Payton,QweenHolly,"Queen of my own world. Constantly evolving, always learning, inquisitive woman and socially Progressive. Always looking for new friends to share life with.",0.0
158575399,stephen lusk,satch367,#MAGA,1.0
2562270246,T A Malone,theauthormalone,"Writer, reader, dreamer, father, life long learner, Eagles, WWE, Erotica, NFL & UFC fan. Lover of life with an attitude of gratitude. RWA member.",0.0
1155995019037356032,"Glenn Folse, JD",GlennFolse14,"Recon Marine, Combat Action with device, NAM 69-70, Juris Doctor, Retired Lawyer TRUMPLICAN",1.0
1200841194286309378,Paul Keeling,PaulKee65402733,,1.0
125033235,Brenda,Bgbg1973,Stay close to anything that makes you glad you are Alive. Dream-Believe-Achieve Lets do this 2020!!♎☀,0.0
1056653499109388288,lean in morocco chapter,LeanChapter,1er Chapter reconnu en Afrique par https://t.co/AdjxGraaxl Encourager les femmes à réaliser leur plein potentiel #LeanIn #LeanInMorocco #womenempowerment,0.0
240044322,IWN Network,IrishWomenNetBC,Networking and support group for Irish and Irish-Canadian women in BC,0.0
4255771390,🇺🇸,AmerEnsell,,1.0
99350609,Dhana Harrison,DhanaHarrison,"Singer, Songwriter, Producer and working class Hero!",0.0
188352987,Susie Pop,susiepopp,Barcelona.,0.0
932100956,PROLIFE☘IRELAND,Irishprolifer,"#Catholic✝🙏🕊 #Prolife 👣 #Irish 🇮🇪 #Mum #ProBaby 🍼 #ProFamily 
#MAGA  #MIGA  #Breastcancersurvivor 
#ΜΟΛΩΝΛΑΒΕ 💪

Views my own; 
RT is not an endorsement",1.0
938546396575215618,Nelly Roxane,RoxaneNelly,"Prolife,against abortion and child abuse.",1.0
623507034,Muñequita Hondureña💫,alexiajwhite,🌻 | 🇭🇳 | Future PMHNP | Vegan| Avengers Assemble ⍟,0.0
2725704808,Sandyriccobono,sandyriccobono,MAGA KAG Stop The Bias Support the NRA support president Trump all the way. BUILD the WALL,1.0
21246331,☆~☆ Melissa ☆~☆,Sweet_Melissa_A,"☆You get the best out of others when u give the best of urself☆

#Bettermethanyesterday #MyOwnThoughts #IndividuallyOwnedandOperated #ToCuteforCrazy #JerseyGirl",0.0
441068719,C❄️nstance,BuffaloConnie,✨ Big fan of humanity and extra crispy chicken wings. #capricorn💫,0.0
39403686,Angie H,BAM4AU,TRUMP SUPPORTER since day one! NATIONALIST wife & mom - War Eagle! and Thank u Jesus! Trump is AWESOME! Lock her up/Build that WALL! (no DM),1.0
987522368091443200,wagntails,wagntails04,r.n.  dog mom animal advocate  #maga love my potus,1.0
221369637,Ross Savill,RossSavill,"Enjoyer of such things as playing football, gym, guitar, learning Spanish, renewable energy, anti-corruption, human rights and the left wing. Vegetarian too.",0.0
26556155,Skylah Bird,SkylahJade,"Mummy to Matilda and Rafferty, Wife to a loony Englishman an Aussie living in the Cotswolds",0.0
260500702,💚Daxamita Sin Monarca💚,LuiisaArguello,"ECHELON. Leo cómics, soy una ñoña feminista que se maquilla🙋🏽💚Activista💚",0.0
2993959370,The Stream,Streamdotorg,"The national daily championing freedom, smaller government and human dignity.",1.0
2505993487,MM Wiley #IStandWithPrezTrump!,MMwiley204,"Life is Good ❤️ Please excuse all typos and autocorrections.. not my fault, as twitter blatantly targets conservatives.",1.0
1006312797226045441,Christi H Jackson,ChristiHJack,"I'm a Walking Dead Diva!!! I have 3 great kids and a wonderful husband of 28 years. I love Outlander , and Game of Thrones. #maga #kag.  not looking for love!",1.0
377356575,Emsby by the water,EmLSharp,Expert parallel parker! Rocket Scientist Fairy Liquid bottle styleeee,0.0
183649172,Sam Murray,arubainiNaNne,,0.0
353366052,lua ⧗,avengerscyrus,"did you forget? I'm a siren, I don't love anyone",0.0
556338323,Monte,3380P,"I have the body of a God!  Unfortunately, it’s BUHDDA!",1.0
751834110633635840,Sophist⭐️⭐️⭐️,SophistsAwake,Prolife Patriot doing my part to KAG. Sarcasm is my love language. Strongly support the Golden Rule. Wife. Mom. Scientist. Question everything. Vote God first.,1.0
30972665,Little Miss Sunshine,lynnwa,Keep your face to the sunshine and you will never see the shadow. - Helen Keller #KAG #Trump2020 #AmericaFirst,1.0
339810313,Mol,yung_molz,,0.0
1149375689944162305,Adele Clarke,AdeleCl80168764,"Clinical Social Worker, soccer fan , mother, wife and political junkie.",0.0
235374881,Robin Richards,robin1120,"American, Resister, VOTE BLUE 2020",0.0
1018542194741972992,Jethro In Texas,in_jethro,Trump/Pence 2020,1.0
1095146858849038341,MorriganResists,MorriganResists,"Working to stop tyranny #VoteBlue, Pagan-Taoist, #GeeksResist, Protect Earth and Animals, #BLM, #HealthcareForAll",0.0
562498029,Apple,aplemkseriously,"Writer, Producer, Progressive!",0.0
3809971093,Kat Kale,kats_and_kale,,0.0
1312301971,🍑David🍑,StrikeEagleII,"Accountant, commercial pilot, stock market investor/trader Fundies n techies Single-no I'm not hitting on you Biker Avid reader Music and guitars",0.0
295257176,Micah,MicahBeachy,"Actor, author, adventurer | WVU Alum❣️ Breathing dreams like air✨ She/her 🧷",0.0
